Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
WBP-2_S6_R2_001 - illumina_universal_adapter	(1, 1.6369395712298702e-05)	(2, 1.6369395712298702e-05)	(3, 1.6369395712298702e-05)	(4, 1.6369395712298702e-05)	(5, 3.2738791424597404e-05)	(6, 4.092348928074676e-05)	(7, 5.729288499304546e-05)	(8, 7.366228070534417e-05)	(9, 8.184697856149352e-05)	(10, 0.00012604434698470002)	(15, 0.0002815536062515377)	(20, 0.0008151959064724753)	(25, 0.002067454678463326)	(30, 0.004210208577203227)	(35, 0.00782948196919247)	(40, 0.013684814815481717)	(45, 0.02248991276912719)	(50, 0.03516309892958885)	(55, 0.05299919249770951)	(60, 0.07738140741117842)	(65, 0.10951944201313449)	(70, 0.1524907426974898)	(75, 0.20707449270014983)	(80, 0.275203917654737)	(85, 0.3581427349102409)	(90, 0.4549005960260673)	(95, 0.5641286627955229)	(100, 0.6841703523725229)	(105, 0.822285491755472)	(110, 0.9849121642780171)	(115, 1.1688616116554025)	(120, 1.372400314881696)	(125, 1.597978772495028)	(130, 1.8475776813765876)	(135, 2.1248294104349332)	(140, 2.303255823698989)
WBP-2_S6_R2_001 - polya	(1, 0.0067196369398986175)	(2, 0.017474329922878867)	(3, 0.02599460039113034)	(4, 0.034162928851567395)	(5, 0.04297784844264024)	(6, 0.05090063596739282)	(7, 0.058725207117871596)	(8, 0.06589500243985844)	(9, 0.07300750487685222)	(10, 0.09326299513125062)	(15, 0.12338268324188024)	(20, 0.1505018611184455)	(25, 0.17734930702618662)	(30, 0.203116372816916)	(35, 0.2293155906544501)	(40, 0.25522507018787643)	(45, 0.2805403406569464)	(50, 0.30543982847492396)	(55, 0.33028857116619337)	(60, 0.3561816813039075)	(65, 0.3809436661979017)	(70, 0.405741663762463)	(75, 0.4309308898845483)	(80, 0.4566897709774215)	(85, 0.48197557653420936)	(90, 0.5075871330656718)	(95, 0.5330988362832894)	(100, 0.5591130799492745)	(105, 0.587473058020832)	(110, 0.6197977037339084)	(115, 0.654675975178103)	(120, 0.692616960560069)	(125, 0.7352903382424606)	(130, 0.7833623426307681)	(135, 0.8375237622240508)	(140, 0.8753698051108855)
WBP-3_S7_R1_001 - illumina_universal_adapter	(1, 2.109402471671252e-05)	(2, 4.218804943342504e-05)	(3, 5.27350617917813e-05)	(4, 5.27350617917813e-05)	(5, 7.382908650849382e-05)	(6, 9.492311122520634e-05)	(7, 0.0001054701235835626)	(8, 0.0001371111606586314)	(9, 0.00016875219773370017)	(10, 0.00021726845458213897)	(15, 0.0002995351509773178)	(20, 0.000468287348711018)	(25, 0.0009998567715721735)	(30, 0.003377153357145675)	(35, 0.010464745661961082)	(40, 0.02673456692596145)	(45, 0.054772744579415736)	(50, 0.09753033268019201)	(55, 0.1574141594484672)	(60, 0.23592822884654288)	(65, 0.33693063799510575)	(70, 0.46285141854152123)	(75, 0.6164285748940184)	(80, 0.7998643232330221)	(85, 1.0076805453396023)	(90, 1.2452794209437088)	(95, 1.5102098243732596)	(100, 1.8052414010735593)	(105, 2.123328746789226)	(110, 2.4741708940850033)	(115, 2.86057967645563)	(120, 3.2808591343138813)	(125, 3.741086456180644)	(130, 4.243503936883302)	(135, 4.800734240812339)	(140, 5.1611172154874865)
WBP-3_S7_R1_001 - polya	(1, 0.0034488730411824974)	(2, 0.009239182825920084)	(3, 0.013953697350105333)	(4, 0.018035391132789205)	(5, 0.022380760224431986)	(6, 0.026272607784665447)	(7, 0.030006250159523563)	(8, 0.033033242706371806)	(9, 0.03606023525322006)	(10, 0.04498300770838946)	(15, 0.05856545022348064)	(20, 0.07054263745763002)	(25, 0.08196505184172985)	(30, 0.0926301907384997)	(35, 0.10340501856379647)	(40, 0.11455321062657901)	(45, 0.1258258574351902)	(50, 0.13744022744421208)	(55, 0.14871076485035162)	(60, 0.15992645779222764)	(65, 0.1725533409876518)	(70, 0.1843997452685575)	(75, 0.19634740086810348)	(80, 0.2078436443387118)	(85, 0.21939684167605528)	(90, 0.2312875434088661)	(95, 0.2439966933006854)	(100, 0.2601568256361589)	(105, 0.2826219619594577)	(110, 0.31307118663803224)	(115, 0.35497235733531)	(120, 0.40887602809639717)	(125, 0.4740059388117187)	(130, 0.5545640192048439)	(135, 0.6508856642687683)	(140, 0.7192324137533885)
WBP-3_S7_R2_001 - illumina_universal_adapter	(1, 3.164103707506878e-05)	(2, 4.218804943342504e-05)	(3, 5.27350617917813e-05)	(4, 5.27350617917813e-05)	(5, 7.382908650849382e-05)	(6, 0.0001054701235835626)	(7, 0.00012656414830027513)	(8, 0.00015820518537534392)	(9, 0.00016875219773370017)	(10, 0.00023836247929885152)	(15, 0.000459849738824333)	(20, 0.0010547012358356259)	(25, 0.0026219872722873664)	(30, 0.006821807593384829)	(35, 0.016046224602003216)	(40, 0.03553710344024559)	(45, 0.06730259526114296)	(50, 0.11467766537240762)	(55, 0.1799172650162561)	(60, 0.26409929885571237)	(65, 0.3717589822048698)	(70, 0.5060920598083102)	(75, 0.6683198756971311)	(80, 0.8603113604612336)	(85, 1.07717270036634)	(90, 1.3233652816400352)	(95, 1.588251387617681)	(100, 1.8705274075717846)	(105, 2.17663545665083)	(110, 2.5300658407793484)	(115, 2.919807479055215)	(120, 3.3410509338430208)	(125, 3.7979517280119572)	(130, 4.292439964823604)	(135, 4.833176850826644)	(140, 5.177433443605863)
WBP-3_S7_R2_001 - polya	(1, 0.005516087463420324)	(2, 0.013858774238880127)	(3, 0.01988111829550155)	(4, 0.025228453561188177)	(5, 0.03153556695148522)	(6, 0.037294235699147735)	(7, 0.04293688731086834)	(8, 0.04798890623052099)	(9, 0.05378976302761693)	(10, 0.06949637383168107)	(15, 0.09138353387774198)	(20, 0.11116129145213165)	(25, 0.1307259993768825)	(30, 0.15000593796795775)	(35, 0.16974361689538567)	(40, 0.1885531587352782)	(45, 0.20636284380359857)	(50, 0.22484120945543876)	(55, 0.2436106726483696)	(60, 0.2636605431416048)	(65, 0.2820376574748048)	(70, 0.30080501126526393)	(75, 0.3191251717317287)	(80, 0.3376393972255873)	(85, 0.3559869799241838)	(90, 0.3767181874157689)	(95, 0.40198882902639055)	(100, 0.43398424571670013)	(105, 0.47633471914044384)	(110, 0.5322697444817505)	(115, 0.5993909311303297)	(120, 0.6784935238180017)	(125, 0.7690311873046034)	(130, 0.8737672388280245)	(135, 0.9919570593157647)	(140, 1.0750886107243287)
WBP-4_S8_R1_001 - illumina_universal_adapter	(1, 1.3895477178502515e-05)	(2, 1.7369346473128144e-05)	(3, 2.0843215767753772e-05)	(4, 2.779095435700503e-05)	(5, 3.8212562240881916e-05)	(6, 4.8634170124758806e-05)	(7, 5.905577800863569e-05)	(8, 6.947738589251258e-05)	(9, 7.989899377638947e-05)	(10, 0.00011116381742802012)	(15, 0.00019453668049903522)	(20, 0.0003237646182591086)	(25, 0.0005599877302936514)	(30, 0.0010122855124539082)	(35, 0.0020690365518790245)	(40, 0.004151968580936552)	(45, 0.00778841495855066)	(50, 0.013496676983479491)	(55, 0.021658185504272946)	(60, 0.0334033375894022)	(65, 0.04940745342974247)	(70, 0.07041741492363826)	(75, 0.09678338809598788)	(80, 0.1308363392434851)	(85, 0.17374696231841869)	(90, 0.22592170002825993)	(95, 0.2879955756800664)	(100, 0.35982755018047624)	(105, 0.44426411202950566)	(110, 0.5413087350964494)	(115, 0.6529262398543476)	(120, 0.7797245534297599)	(125, 0.9236726649388798)	(130, 1.0863991243070283)	(135, 1.2731147354761432)	(140, 1.396919268493447)
WBP-4_S8_R1_001 - polya	(1, 0.005922947147336697)	(2, 0.015976324885983266)	(3, 0.02394538104785446)	(4, 0.03162610605827173)	(5, 0.03955000191931279)	(6, 0.04745305456458609)	(7, 0.05441121476172123)	(8, 0.060452273465075194)	(9, 0.06605215076801171)	(10, 0.08264126619756694)	(15, 0.10765798853588393)	(20, 0.1298004314198277)	(25, 0.150564442967664)	(30, 0.1708407232665349)	(35, 0.190891896835114)	(40, 0.2110716035675943)	(45, 0.2319106506921945)	(50, 0.2530470610284147)	(55, 0.27332125700570875)	(60, 0.29421797036059977)	(65, 0.31546693406196585)	(70, 0.3364067233961102)	(75, 0.3575910731285962)	(80, 0.37923049973867823)	(85, 0.40125761016204037)	(90, 0.42271014260407147)	(95, 0.44443641594651906)	(100, 0.4673299093719609)	(105, 0.4908730163554977)	(110, 0.5151532784033541)	(115, 0.540959958619269)	(120, 0.5683319643393421)	(125, 0.597738962692207)	(130, 0.6295172242255832)	(135, 0.6644316949581477)	(140, 0.6875273675765368)
WBP-4_S8_R2_001 - illumina_universal_adapter	(1, 3.473869294625629e-06)	(2, 1.0421607883876886e-05)	(3, 2.0843215767753772e-05)	(4, 2.4317085062379403e-05)	(5, 2.779095435700503e-05)	(6, 4.1686431535507544e-05)	(7, 6.252964730326132e-05)	(8, 7.989899377638947e-05)	(9, 9.379447095489198e-05)	(10, 0.00013617567634932465)	(15, 0.00035433466805181416)	(20, 0.0009525349605863474)	(25, 0.0023017857946189416)	(30, 0.004647342342350166)	(35, 0.008294905101707077)	(40, 0.01370927778431058)	(45, 0.021474765205516715)	(50, 0.032316016500184376)	(55, 0.04648245548366768)	(60, 0.06481545329912498)	(65, 0.08836342369967426)	(70, 0.11822897279942972)	(75, 0.15422381688262266)	(80, 0.19846423712353894)	(85, 0.2519277803416863)	(90, 0.315140390348271)	(95, 0.3865089506847778)	(100, 0.4637754463096999)	(105, 0.5529635665799184)	(110, 0.6595349288004433)	(115, 0.7805735670853663)	(120, 0.9160732284699569)	(125, 1.0672560201720642)	(130, 1.2346805403742642)	(135, 1.4218936096263697)	(140, 1.542985050724571)
WBP-4_S8_R2_001 - polya	(1, 0.009646935031175372)	(2, 0.024341402147441783)	(3, 0.034870699979452066)	(4, 0.04465658978241246)	(5, 0.05533179012479702)	(6, 0.0659166698655213)	(7, 0.07616111041537228)	(8, 0.08552318816438836)	(9, 0.09481578852751192)	(10, 0.12170770551106784)	(15, 0.16113125858805627)	(20, 0.1971768211629507)	(25, 0.23199193923368874)	(30, 0.26616717058035677)	(35, 0.2996677765100085)	(40, 0.33266606093965734)	(45, 0.3661777832510519)	(50, 0.39969853762261237)	(55, 0.43275309873483414)	(60, 0.46563535593004257)	(65, 0.4980583676045015)	(70, 0.5308676735445226)	(75, 0.5636707265198135)	(80, 0.5966842959743588)	(85, 0.6295589106571188)	(90, 0.6627600690535738)	(95, 0.6958861918732648)	(100, 0.7282376418402545)	(105, 0.7625497436371307)	(110, 0.7996847116228197)	(115, 0.8374811043222055)	(120, 0.8774966047269983)	(125, 0.9195179172625076)	(130, 0.9639389787067445)	(135, 1.0107042071509946)	(140, 1.0424248024540803)
WBP-5_S9_R1_001 - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 8.421849781823559e-06)	(4, 8.421849781823559e-06)	(5, 8.421849781823559e-06)	(6, 1.263277467273534e-05)	(7, 2.10546244545589e-05)	(8, 2.526554934547068e-05)	(9, 2.9476474236382457e-05)	(10, 5.642639353821785e-05)	(15, 0.00012127463685825926)	(20, 0.00022991649904378317)	(25, 0.0004278299689166368)	(30, 0.0009339831408042327)	(35, 0.002097882780652249)	(40, 0.004490530303668322)	(45, 0.008412585747063554)	(50, 0.014344094548401886)	(55, 0.023347051965171277)	(60, 0.035534310784448145)	(65, 0.051892069615684044)	(70, 0.07320608704352312)	(75, 0.10059225816405697)	(80, 0.1348093916426279)	(85, 0.1770483370383858)	(90, 0.22821191664794208)	(95, 0.2885696296643152)	(100, 0.35969973073661876)	(105, 0.4415171591820565)	(110, 0.5350131667199489)	(115, 0.64211804132029)	(120, 0.7660455608598237)	(125, 0.9087445413780639)	(130, 1.0714555213478731)	(135, 1.261305912239609)	(140, 1.3872428851370857)
WBP-5_S9_R1_001 - polya	(1, 0.005950036870858345)	(2, 0.016456294473683235)	(3, 0.025012893852015973)	(4, 0.03284942507400279)	(5, 0.040782807568480586)	(6, 0.04887620520881303)	(7, 0.055626317808944614)	(8, 0.0615553000553484)	(9, 0.06771167224586142)	(10, 0.08527038685598536)	(15, 0.11159119397911854)	(20, 0.1347984432379115)	(25, 0.15671546511012918)	(30, 0.1781684430593683)	(35, 0.19968963799184025)	(40, 0.22087732767295196)	(45, 0.243193545224828)	(50, 0.2655291330312023)	(55, 0.28750089692700176)	(60, 0.30992996726595423)	(65, 0.3332214350225655)	(70, 0.3558669469009109)	(75, 0.3781065256197723)	(80, 0.40119081587175076)	(85, 0.4243466918468746)	(90, 0.44711179399212186)	(95, 0.47069297338122784)	(100, 0.4947845168671122)	(105, 0.5195270693411318)	(110, 0.545553111721901)	(115, 0.572754844332213)	(120, 0.60206709249785)	(125, 0.6327967379817678)	(130, 0.6659998807466071)	(135, 0.702207939513601)	(140, 0.7270456588901552)
WBP-5_S9_R2_001 - illumina_universal_adapter	(1, 4.210924890911779e-06)	(2, 4.210924890911779e-06)	(3, 2.10546244545589e-05)	(4, 2.10546244545589e-05)	(5, 2.526554934547068e-05)	(6, 4.6320173800029575e-05)	(7, 5.8952948472764915e-05)	(8, 7.158572314550025e-05)	(9, 7.579664803641204e-05)	(10, 0.0001204324518800769)	(15, 0.00034108491616385416)	(20, 0.0008581864927678206)	(25, 0.0020364032772449366)	(30, 0.004110704878508079)	(35, 0.007446599577088392)	(40, 0.012620141898062603)	(45, 0.02002631659619824)	(50, 0.03034476694888847)	(55, 0.04423239723911552)	(60, 0.06221894181815609)	(65, 0.08502278447239975)	(70, 0.11389625426440361)	(75, 0.1498499731679866)	(80, 0.19329661182245797)	(85, 0.24548260399552765)	(90, 0.3067321909037959)	(95, 0.37498538809062854)	(100, 0.4504754807949822)	(105, 0.5368407081226045)	(110, 0.6389952194211899)	(115, 0.7548478693899111)	(120, 0.8870035361662862)	(125, 1.0367861345360183)	(130, 1.2041729255046962)	(135, 1.394687800344218)	(140, 1.5184216173387697)
WBP-5_S9_R2_001 - polya	(1, 0.009184027187078591)	(2, 0.023143243200451143)	(3, 0.033817937798912505)	(4, 0.044012586959809925)	(5, 0.05481782022988955)	(6, 0.06584202159429658)	(7, 0.07631038087310327)	(8, 0.0856838996802729)	(9, 0.09523427733286081)	(10, 0.12223809647329989)	(15, 0.16257033507845292)	(20, 0.199480776117251)	(25, 0.23545302309035399)	(30, 0.27027400319828165)	(35, 0.3050545584272566)	(40, 0.3392497950963948)	(45, 0.3733776569672784)	(50, 0.40754004842226743)	(55, 0.44165611970345664)	(60, 0.4747699908606086)	(65, 0.5082603187030081)	(70, 0.5417051685565858)	(75, 0.5758566116068586)	(80, 0.6097242383194839)	(85, 0.6437215615187493)	(90, 0.6773592717323307)	(95, 0.7107771716666066)	(100, 0.7435027955488167)	(105, 0.7783465146511552)	(110, 0.8168705821081506)	(115, 0.8567766751143434)	(120, 0.8982121760409154)	(125, 0.9408326312317898)	(130, 0.9860529114503134)	(135, 1.0338688057715948)	(140, 1.0664841034216628)
WBP-6_S10_R1_001 - illumina_universal_adapter	(1, 1.587471547549019e-05)	(2, 2.778075208210784e-05)	(3, 3.571810981985294e-05)	(4, 3.571810981985294e-05)	(5, 6.746754077083333e-05)	(6, 7.143621963970588e-05)	(7, 7.540489850857842e-05)	(8, 9.127961398406862e-05)	(9, 9.524829285294116e-05)	(10, 0.00013334760999411763)	(15, 0.0002270084312995098)	(20, 0.00039686788688725485)	(25, 0.000702456159790441)	(30, 0.0012525150510161764)	(35, 0.002421687845786029)	(40, 0.004804482638657107)	(45, 0.008609651938132106)	(50, 0.014353123997164458)	(55, 0.023202484138976465)	(60, 0.03511804557487941)	(65, 0.05133724237618774)	(70, 0.07294590508142498)	(75, 0.10079888711894631)	(80, 0.1363463437474377)	(85, 0.18007324752467543)	(90, 0.23414332216996883)	(95, 0.29725801595742274)	(100, 0.3705420524784757)	(105, 0.45635520818855924)	(110, 0.555793632191256)	(115, 0.6678722983913119)	(120, 0.7958193301806677)	(125, 0.9397744250555078)	(130, 1.1023664358985736)	(135, 1.287561660371416)	(140, 1.4091945240803956)
WBP-6_S10_R1_001 - polya	(1, 0.005663304745881127)	(2, 0.016597015029624997)	(3, 0.02526064100037377)	(4, 0.03351946172649754)	(5, 0.041833843956785535)	(6, 0.050025197142138475)	(7, 0.05704975874004288)	(8, 0.0629035600716299)	(9, 0.06896373270439828)	(10, 0.08647116266654263)	(15, 0.11202072348857033)	(20, 0.13523352619260584)	(25, 0.15638340962060143)	(30, 0.17700704623058455)	(35, 0.19816486701631786)	(40, 0.21890597652081958)	(45, 0.239986011200723)	(50, 0.26159626137750785)	(55, 0.2831120569972135)	(60, 0.3048294615034578)	(65, 0.32734615793389304)	(70, 0.34959774661588766)	(75, 0.37164852014711736)	(80, 0.39381359162977053)	(85, 0.41634378156836)	(90, 0.43876919838481115)	(95, 0.4615502088279134)	(100, 0.4840295996769813)	(105, 0.5080305820043749)	(110, 0.5328570495364939)	(115, 0.5590566799572431)	(120, 0.587512901182833)	(125, 0.6178756757370294)	(130, 0.650711730962307)	(135, 0.6861393334889584)	(140, 0.7105284526097279)
WBP-6_S10_R2_001 - illumina_universal_adapter	(1, 3.968678868872548e-06)	(2, 3.968678868872548e-06)	(3, 1.587471547549019e-05)	(4, 1.9843394344362743e-05)	(5, 4.3655467557598034e-05)	(6, 5.159282529534313e-05)	(7, 5.9530183033088226e-05)	(8, 7.937357737745097e-05)	(9, 8.731093511519607e-05)	(10, 0.0001627158336237745)	(15, 0.00040401150885122544)	(20, 0.0010215379408477939)	(25, 0.0026415526551215682)	(30, 0.005416452920237254)	(35, 0.009554197508923773)	(40, 0.015656438137702202)	(45, 0.024190685177325734)	(50, 0.03563476756360661)	(55, 0.05133882984773528)	(60, 0.07104570163900881)	(65, 0.0956022990080446)	(70, 0.12695644954368526)	(75, 0.16584632751554115)	(80, 0.21312440514464606)	(85, 0.2690391217281914)	(90, 0.3356454591844794)	(95, 0.40924699001504206)	(100, 0.48930476762948666)	(105, 0.5820694612462873)	(110, 0.6929932418955013)	(115, 0.8168660279580727)	(120, 0.9562793667353752)	(125, 1.1096100685700399)	(130, 1.2797425692639632)	(135, 1.4681365489051168)	(140, 1.5890272696656174)
WBP-6_S10_R2_001 - polya	(1, 0.008758874263601715)	(2, 0.022470659755556368)	(3, 0.033289278352102936)	(4, 0.04345306493528553)	(5, 0.05455742841039092)	(6, 0.06554273151943013)	(7, 0.07611132334723773)	(8, 0.08516784852600488)	(9, 0.09490698647021813)	(10, 0.12238850016561295)	(15, 0.16168000843899874)	(20, 0.19729810755135607)	(25, 0.2316359108606152)	(30, 0.2649990066396791)	(35, 0.29864705356152815)	(40, 0.3322292204141538)	(45, 0.3660534766777809)	(50, 0.39918480161090264)	(55, 0.43257805934937005)	(60, 0.46585940034373524)	(65, 0.4988764273254335)	(70, 0.531804555900469)	(75, 0.5649398495124597)	(80, 0.5980084693194533)	(85, 0.6308897674838362)	(90, 0.6639250503883313)	(95, 0.6970587565287744)	(100, 0.7295003250744861)	(105, 0.7636396944403016)	(110, 0.8008476463075294)	(115, 0.8392723951159533)	(120, 0.8800315208350481)	(125, 0.9223201753902064)	(130, 0.9674003986617297)	(135, 1.0151745611494436)	(140, 1.0481915881311419)
WBP-7_S11_R1_001 - illumina_universal_adapter	(1, 7.368229982794078e-06)	(2, 1.4736459965588156e-05)	(3, 1.8420574956985193e-05)	(4, 2.578880493977927e-05)	(5, 3.6841149913970386e-05)	(6, 4.789349488816151e-05)	(7, 4.789349488816151e-05)	(8, 5.894583986235262e-05)	(9, 6.262995485374966e-05)	(10, 8.326099880557309e-05)	(15, 0.00014662777665760217)	(20, 0.0002910450843203661)	(25, 0.0005378807887439676)	(30, 0.0010072370386479505)	(35, 0.002005632201316548)	(40, 0.0038580052189909793)	(45, 0.007186971525217344)	(50, 0.01218189463055345)	(55, 0.01941012824367444)	(60, 0.029865646589259238)	(65, 0.04451737191004526)	(70, 0.06369613773225996)	(75, 0.08842391755451688)	(80, 0.11965047622159819)	(85, 0.15788274795632012)	(90, 0.20371534891829413)	(95, 0.2583478269487191)	(100, 0.32184649611744015)	(105, 0.39579110493276837)	(110, 0.48206570980130425)	(115, 0.5797846494791158)	(120, 0.691383860798515)	(125, 0.8180054194068347)	(130, 0.9618163217420147)	(135, 1.1248612516242804)	(140, 1.2310580767202948)
WBP-7_S11_R1_001 - polya	(1, 0.0068819268039296685)	(2, 0.018976876320686148)	(3, 0.02928503006661506)	(4, 0.03823374538071847)	(5, 0.047348245869434744)	(6, 0.056226962998701606)	(7, 0.06433938420975789)	(8, 0.07131341388847248)	(9, 0.0781327107375484)	(10, 0.09793188152431435)	(15, 0.12705775782330106)	(20, 0.15332991864995166)	(25, 0.17827064031871132)	(30, 0.20196097335939084)	(35, 0.22497785017964297)	(40, 0.24878533807704892)	(45, 0.27312702264820743)	(50, 0.2983698417462617)	(55, 0.32387791712369646)	(60, 0.34924599613145824)	(65, 0.3745529188303628)	(70, 0.3996704780187095)	(75, 0.4245412015026326)	(80, 0.4504618977591039)	(85, 0.475933868809623)	(90, 0.5021087690005007)	(95, 0.5282740904924008)	(100, 0.5554238075100021)	(105, 0.5827842559051113)	(110, 0.6111077319589718)	(115, 0.6402778176378552)	(120, 0.6712288045035801)	(125, 0.7033542872285622)	(130, 0.7379717053337254)	(135, 0.7751775826318441)	(140, 0.7999687292319531)
WBP-7_S11_R2_001 - illumina_universal_adapter	(1, 3.684114991397039e-06)	(2, 3.684114991397039e-06)	(3, 1.1052344974191117e-05)	(4, 2.578880493977927e-05)	(5, 4.052526490536743e-05)	(6, 6.262995485374966e-05)	(7, 6.999818483654374e-05)	(8, 7.736641481933782e-05)	(9, 8.47346448021319e-05)	(10, 0.00017389022759394023)	(15, 0.000399358065067439)	(20, 0.0010020792776599945)	(25, 0.0023990956823977515)	(30, 0.004726719533962401)	(35, 0.00828557461565194)	(40, 0.013617225831201734)	(45, 0.02123744927940737)	(50, 0.031493288592458445)	(55, 0.044899046223153986)	(60, 0.062131125683914504)	(65, 0.08460422713143645)	(70, 0.11259244872107974)	(75, 0.14721207729523772)	(80, 0.18887131279495717)	(85, 0.238158139972865)	(90, 0.2954181288151544)	(95, 0.35956372857636476)	(100, 0.4294897047590771)	(105, 0.5097592021916357)	(110, 0.606467220715808)	(115, 0.714782411931876)	(120, 0.8362653669501949)	(125, 0.9724007841122984)	(130, 1.123874645629584)	(135, 1.2906714782190885)	(140, 1.3969464065529207)
